Calculation Results
Step 1
0.5109423787642731,0.6876170196122999,0.6324064226783866
0.7252158750138089,0.15902141594731334,0.9491063300014125
0.09650505772161966,0.14626487195651516,0.03306404253550976

0.23536377761620864,0.8543517196857838,0.0016661891869879097
0.4167671870351646,0.9666327627619486,0.01584846707469867
0.12988615527624314,0.3177572865742203,0.2947465475953783

Step 2
0.23996206581603652,0.030988307981679286,0.6658609838120342
0.9007395756938338,0.029223409896752872,0.7212218571649925
0.36794395191385665,0.3069850308222095,0.4977742148966563

0.726383990526257,0.3983610480111127,0.32715993510595354
0.5813522699842165,0.38229132729898396,0.1324584423574774
0.44938770664858885,0.9565906775020494,0.69661579800271

Step 3
0.5771123687786891,0.14666675173828003,0.6074295812221167
0.5045937230006419,0.2804583128523044,0.020184592016288416
0.6316678689084861,0.6374513336001856,0.663669868097394

0.8747695681905092,0.15776684738795377,0.8734306053948122
0.016409546115050966,0.9910734817962382,0.11207163277146392
0.6718461909667692,0.9505346884282084,0.1308507052694079

Step 4
0.4426131759465496,0.30663793261122807,0.33385768739285604
0.21982251432595346,0.8711260216705149,0.6388626133231576
0.19125208376842584,0.5896045756425263,0.8145448651258731

0.31603949331650594,0.9033060047614467,0.5280970435067317
0.8643004001648379,0.6371380240439914,0.28074929474705634
0.0008679040559974593,0.25454271652835503,0.01853016733761681

Step 5
0.4008036241816716,0.005312908841856756,0.5010154590130554
0.3152741321369409,0.4337330138723452,0.4073191908372109
0.07591908827517702,0.3814735852739787,0.27913063190768883

0.9243176928855785,0.13561102513791456,0.11103312737491622
0.7123158993257656,0.38134826119494636,0.6163282225979898
0.7300155014698144,0.9795474089661228,0.5373491242592414

